1	dollar	0.0232654072973
1	japan	0.0210099611646
1	japanese	0.0206779147651
1	baker	0.0176875946404
1	market	0.0121419647198
1	accord	0.0113416867139
1	treasury	0.0109172284692
1	analysts	0.0105943680336
1	miti	0.00933151250904
1	markets	0.00763297555859
1	chips	0.00758845970341
1	chip	0.00756486047112
1	pact	0.00693275179301
1	ministry	0.00683224100032
1	agreement	0.00603274890853
1	paris	0.00596568563404
1	street	0.00591910869782
1	james	0.00588843600801
1	industry	0.00575350170314
1	cut	0.00572730443912
1	gillette	0.0056535777371
1	makers	0.0055987913256
1	wall	0.00531696646257
1	tokyo	0.00528334329336
1	analyst	0.00514637478215
1	exchange	0.00512039917472
1	sales	0.00511777253758
1	selling	0.00495849146149
1	currency	0.00469799631812
1	semiconductor	0.00455779686109
1	american	0.00451087083071
1	yesterday	0.00441735022002
1	yen	0.00422490807407
1	international	0.00420516813748
1	officials	0.00418238466299
1	fall	0.00384431331062
1	economic	0.00382010047095
1	investors	0.00362439492536
1	production	0.00356272722239
1	year	0.0035357263098
1	intervention	0.00349090192998
1	lawson	0.00346407527959
1	trade	0.00343250029672
1	currencies	0.00339984612748
1	louvre	0.00327364812175
1	secretary	0.0032634948075
1	world	0.00322923628948
1	stock	0.00315511574536
1	decline	0.00312510976269
1	level	0.00310524434623
1	united	0.00305824197499
1	rates	0.00288814701855
1	package	0.00287930281581
1	government	0.00286865792502
1	asked	0.00285629416429
1	dispute	0.00283433350511
1	range	0.00281135174356
1	meeting	0.00278900846662
1	rate	0.00278687692056
1	high	0.00277926046219
1	states	0.00272103931867
1	washington	0.00264632865632
1	comment	0.00259276584936
1	target	0.0025452276436
1	reduce	0.00253929110097
1	interest	0.00244294353673
1	made	0.00242988806457
1	low	0.00241877729061
1	action	0.00235505030901
1	month	0.00230515933619
1	stop	0.00230470135592
1	major	0.00229224234339
1	price	0.00225786748395
1	economy	0.00223975180134
1	added	0.00221004747411
1	senior	0.00215621131409
1	plans	0.00214909932008
1	securities	0.00214156965771
1	today	0.00213211272981
1	stabilise	0.0021171429807
1	prices	0.0021160873246
1	deficit	0.00210110350957
1	countries	0.00209851714098
1	nations	0.00205939733735
1	taking	0.00205648522023
1	measures	0.00201287925431
1	comments	0.00200865310866
1	dealers	0.00196506299575
1	higher	0.00193909417985
1	called	0.0019125709034
1	declined	0.00190926594731
1	fears	0.00188219136871
1	official	0.00185377375395
1	...	0.00184178135095
1	make	0.00183945796782
1	boost	0.00183073258165
1	joint	0.00181300972767
1	set	0.00177428999845
1	sell	0.00175794891389
1	output	0.00174240213734
2	weather	0.0369364162111
2	northern	0.0173160624367
2	crop	0.0172666231058
2	areas	0.01631383084
2	cold	0.0114652170539
2	southern	0.0110605662248
2	rain	0.0110006790572
2	temperatures	0.0101284888064
2	moisture	0.0100077262062
2	early	0.00974196457519
2	international	0.00917967130809
2	agency	0.00889681909913
2	north	0.00842827652811
2	damage	0.00764760475859
2	snow	0.00757869153225
2	pct	0.00743400900349
2	normal	0.00722075987593
2	western	0.00703040810118
2	deak	0.00597264247386
2	summary	0.00595221653831
2	planting	0.00589743086645
2	central	0.00570377859601
2	firm	0.00569445241161
2	good	0.00568032338234
2	metals	0.00489691997702
2	late	0.00484770876243
2	caused	0.00482359798188
2	growth	0.00464923215252
2	eastern	0.00463093638116
2	weekly	0.00456744895749
2	south	0.00450485614736
2	week	0.00432704323582
2	agricultural	0.00428856666289
2	matthey	0.00426154132185
2	heavy	0.00415261563654
2	bayer	0.0040374032183
2	humana	0.00395585242739
2	soil	0.00389348224425
2	officer	0.00374132269664
2	pasta	0.0036410396308
2	grants	0.00361511617092
2	departments	0.0036122708244
2	joint	0.00353996550862
2	purchase	0.00352995832578
2	johnson	0.00352892609682
2	regions	0.00351663157639
2	continued	0.0035052672402
2	emergency	0.00350203865344
2	march	0.00345690525818
2	ended	0.00343615550621
2	adequate	0.00340520990075
2	texas	0.00337674742905
2	commerce	0.00334811567005
2	technology	0.00324386447882
2	company	0.00313250722917
2	york	0.0030896658112
2	days	0.0030854601482
2	expected	0.00301085405315
2	market	0.00296491606073
2	clark	0.00293131541788
2	precipitation	0.00291452026814
2	wet	0.0029034814778
2	acquisition	0.00284280916174
2	low	0.00284034069832
2	continue	0.00282392217689
2	crops	0.0028079376279
2	limited	0.00278666422169
2	commodities	0.0027809621117
2	state	0.00271054031929
2	facility	0.0026799315242
2	aluminium	0.0026563863191
2	rmj	0.00265552204792
2	copy	0.00264600372921
2	noaa	0.0026421764484
2	february	0.002635500412
2	mln	0.00261251069483
2	unit	0.00260243717482
2	degrees	0.00260088589464
2	robins	0.00256640546427
2	england	0.00253673761738
2	covered	0.00252689046792
2	precious	0.00251682298638
2	high	0.00247219542489
2	lower	0.00243314637481
2	environmental	0.00242004801104
2	firms	0.00240932636879
2	trading	0.00234404243598
2	buys	0.00231132539056
2	accu	0.0022922426179
2	slow	0.00228773706814
2	president	0.00228472119546
2	citroen	0.00228198855308
2	moderate	0.00225373632795
2	spokesman	0.00224397050669
2	developed	0.00220066378922
2	drug	0.00216315710612
2	secondary	0.00214043389205
2	agriculture	0.00209561304728
2	related	0.0020835045811
2	month	0.00205763081453
3	opec	0.0561247532657
3	bpd	0.0314880096571
3	oil	0.0282051888272
3	prices	0.0190534601776
3	output	0.01692388362
3	mln	0.0163006899179
3	price	0.0122011281669
3	official	0.0120320712913
3	quota	0.0115164304998
3	crude	0.0111125563256
3	production	0.0101929598466
3	market	0.00923178117033
3	december	0.00854262927157
3	dlrs	0.00844533919257
3	industry	0.00804467057384
3	ceiling	0.00750400441173
3	sources	0.00734958527866
3	meeting	0.006729818679
3	barrels	0.00602252385951
3	february	0.00577901568415
3	refining	0.00547525674297
3	barrel	0.00534287740868
3	members	0.00521102324626
3	agreement	0.00508461623299
3	kuwait	0.00506458288843
3	march	0.00498324501755
